"seqnames","gene_id","gene_name","Operon","start","end","width","strand","Type","logFC","padj","fc_lt_2","fitness_defect","essential_status","essential_status_2","Function","GOs","KEGG_Pathway","COG_category"
"chromosome","PPGIJJGB_03700","rimJ",2053,4047441,4047992,552,"+","CDS",0.0152445275673214,0.878368176806154,FALSE,FALSE,"nonessential","nonessential","[J] Acetyltransferases, including N-acetylases of ribosomal proteins",NA,NA,"J"
"chromosome","PPGIJJGB_03701",NA,2054,4048092,4048337,246,"-","CDS",-1.10345460070509,0.000548767170211743,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ",NA,NA,NA
"chromosome","PPGIJJGB_03702","ydgJ",2055,4048647,4049696,1050,"-","CDS",0.0352573935866808,0.796227502665543,FALSE,FALSE,"nonessential","nonessential","[R] Predicted dehydrogenases and related proteins ","GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0055114","ko00562,ko01120,map00562,map01120","S"
"chromosome","PPGIJJGB_03703","mdtL",2056,4049805,4050968,1164,"-","CDS",0.372934911407444,0.0208366083885474,FALSE,FALSE,"nonessential","nonessential","[G] Sugar phosphate permease   ",NA,NA,"EGP"
"chromosome","PPGIJJGB_03704","rdgB",2057,4051191,4051787,597,"+","CDS",0.108208250156558,0.289320058083053,FALSE,FALSE,"uncertain","uncertain","[F] Xanthosine triphosphate pyrophosphatase   ","GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035870,GO:0036094,GO:0036220,GO:0036222,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0046983,GO:0047429,GO:0055086,GO:0071704,GO:0097159,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901575,GO:1901576","ko00230,ko00471,ko01100,map00230,map00471,map01100","F"
"chromosome","PPGIJJGB_03705","hemN",2057,4051921,4053066,1146,"+","CDS",NA,NA,FALSE,NA,"uncertain","uncertain","[H] Coproporphyrinogen III oxidase and related Fe-S","GO:0003674,GO:0003824,GO:0004109,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006725,GO:0006778,GO:0006779,GO:0006782,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016491,GO:0016627,GO:0016634,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042440,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046148,GO:0046483,GO:0046501,GO:0046872,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",NA,"H"
"chromosome","PPGIJJGB_03706",NA,2058,4053116,4053661,546,"-","CDS",-0.064861805880385,0.811349624949238,FALSE,FALSE,"nonessential","nonessential","[Q] Amidases related to nicotinamidase  ",NA,"ko00760,ko01100,map00760,map01100","Q"
"chromosome","PPGIJJGB_03707","arfA",2058,4053697,4053915,219,"-","CDS",0.143568899453213,0.258891331211007,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ","GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006412,GO:0006414,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0019222,GO:0019538,GO:0019843,GO:0031323,GO:0031326,GO:0032268,GO:0034248,GO:0034641,GO:0034645,GO:0043021,GO:0043023,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044877,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0072344,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2000112",NA,"S"
"chromosome","PPGIJJGB_03708","FolA",2059,4054037,4054573,537,"-","CDS",0.388638008658469,0.00566067519853451,FALSE,FALSE,"nonessential","nonessential",NA,NA,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523","H"
"chromosome","PPGIJJGB_03709","zntR",2059,4054563,4055000,438,"-","CDS",-0.105538992380833,0.110993043673923,FALSE,FALSE,"nonessential","nonessential","[K] Predicted transcriptional regulators   ","GO:0000976,GO:0000984,GO:0000986,GO:0000987,GO:0001017,GO:0001067,GO:0001121,GO:0001130,GO:0001131,GO:0001140,GO:0001216,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045893,GO:0045935,GO:0046483,GO:0046872,GO:0046914,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141",NA,"K"
"chromosome","PPGIJJGB_03710","purH",2060,4055409,4057001,1593,"+","CDS",0.194118387610114,0.281884120315618,FALSE,FALSE,"nonessential","nonessential","[F] AICAR transformylase/IMP cyclohydrolase PurH (only IMP","GO:0003674,GO:0003824,GO:0003937,GO:0004643,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016741,GO:0016742,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019238,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523","F"
"chromosome","PPGIJJGB_03711","purD",2060,4057112,4058401,1290,"+","CDS",0.0993472745740168,0.220647673157827,FALSE,FALSE,"nonessential","nonessential","[F] Phosphoribosylamine-glycine ligase    ","GO:0000166,GO:0003674,GO:0003824,GO:0004637,GO:0005488,GO:0005524,GO:0006139,GO:0006144,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009113,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016874,GO:0016879,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042440,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046040,GO:0046112,GO:0046148,GO:0046390,GO:0046483,GO:0046872,GO:0050896,GO:0051716,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130","F"
"chromosome","PPGIJJGB_03712","cybC",2061,4058657,4059031,375,"+","CDS",0.488659162074776,0.00305731972999043,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"C"
"chromosome","PPGIJJGB_03713",NA,2061,4059012,4059575,564,"+","CDS",-0.0629017832937497,0.765522979950114,FALSE,FALSE,"nonessential","nonessential","[C] Cytochrome b    ",NA,NA,"C"
"chromosome","PPGIJJGB_03714",NA,2062,4059643,4059719,77,"-","tRNA",-5.65994714529246,4.08975982871295e-23,TRUE,TRUE,"essential","essential",NA,NA,NA,NA
"chromosome","PPGIJJGB_03715","rpoD",2063,4059913,4061769,1857,"-","CDS",-4.02478362084732,1.94246699641023e-78,TRUE,TRUE,"uncertain","uncertain","[K] DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)","GO:0000988,GO:0000990,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016987,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043254,GO:0044087,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2000142,GO:2001141",NA,"K"
"chromosome","PPGIJJGB_03716","dnaG",2063,4061992,4063779,1788,"-","CDS",-10.1781283586465,8.74221021167311e-17,TRUE,TRUE,"uncertain","uncertain","[L] DNA primase (bacterial type)  ","GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003896,GO:0003899,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005694,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006269,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030894,GO:0032774,GO:0032991,GO:0032993,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0097159,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990077","ko03030,map03030","L"
"chromosome","PPGIJJGB_03717","yqeY",2063,4063868,4064311,444,"-","CDS",-7.90561050936369,2.19088618641636e-56,TRUE,TRUE,"uncertain","uncertain","[S] Uncharacterized conserved protein   ","GO:0003674,GO:0003824,GO:0016874,GO:0016879,GO:0016884",NA,"S"
"chromosome","PPGIJJGB_03718","rpsU",2063,4064327,4064542,216,"-","CDS",-9.90623506132816,6.86925157677027e-16,TRUE,TRUE,"essential","essential","[J] Ribosomal protein S21   ","GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904","ko03010,map03010","J"
"chromosome","PPGIJJGB_03719","tsaD",2064,4064722,4065735,1014,"+","CDS",-10.1692546427417,2.97749154032021e-22,TRUE,TRUE,"essential","essential","[O] Metal-dependent proteases with possible chaperone activity","GO:0000287,GO:0000408,GO:0002949,GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006508,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016746,GO:0016747,GO:0016787,GO:0019538,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0061711,GO:0070011,GO:0070525,GO:0071704,GO:0090304,GO:0140030,GO:0140032,GO:0140096,GO:1901360,GO:1901564","ko02024,ko03060,ko03070,map02024,map03060,map03070","J"
"chromosome","PPGIJJGB_03720","rpoS",2065,4065820,4066803,984,"-","CDS",0.0492156431298504,0.661338873509151,FALSE,FALSE,"uncertain/others","uncertain","[K] DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)","GO:0000988,GO:0000990,GO:0001000,GO:0001121,GO:0001123,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016987,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019899,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043175,GO:0043254,GO:0044087,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070063,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2000142,GO:2001141","ko02026,ko05111,map02026,map05111","K"
"chromosome","PPGIJJGB_03721","nlpD",2065,4066851,4067906,1056,"-","CDS",-1.20723289482806,2.52890225255258e-36,FALSE,FALSE,"uncertain/others","uncertain","[M] Membrane proteins related to metalloendopeptidases ","GO:0000920,GO:0001896,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0007049,GO:0008150,GO:0008219,GO:0009279,GO:0009405,GO:0009987,GO:0012501,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0032153,GO:0042221,GO:0042493,GO:0043085,GO:0044093,GO:0044419,GO:0044462,GO:0044464,GO:0050790,GO:0050896,GO:0051301,GO:0051336,GO:0051345,GO:0051704,GO:0065007,GO:0065009,GO:0071944",NA,"M"
"chromosome","PPGIJJGB_03722","MA20_20865",2065,4067916,4068497,582,"-","CDS",0.0567386842520482,0.894350406741251,FALSE,FALSE,"uncertain/others","uncertain","[S] Predicted membrane protein   ","GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944","ko00550,map00550","S"
"chromosome","PPGIJJGB_03723","pcm",2065,4068494,4069111,618,"-","CDS",0.0700429485578334,0.554563774236668,FALSE,FALSE,"uncertain/others","uncertain","[O] Protein-L-isoaspartate carboxylmethyltransferase    ","GO:0003674,GO:0003824,GO:0004719,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006479,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008213,GO:0008276,GO:0008757,GO:0009987,GO:0010340,GO:0016740,GO:0016741,GO:0019538,GO:0030091,GO:0032259,GO:0036211,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0051998,GO:0071704,GO:0140096,GO:1901564",NA,"J"
"chromosome","PPGIJJGB_03724","surE",2065,4069116,4069862,747,"-","CDS",-8.34140707346963,2.31953253249999e-11,TRUE,TRUE,"uncertain/others","uncertain","[R] Predicted acid phosphatase   ","GO:0000166,GO:0003674,GO:0003824,GO:0004309,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006213,GO:0006220,GO:0006244,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008252,GO:0008253,GO:0008254,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009129,GO:0009131,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009173,GO:0009175,GO:0009218,GO:0009222,GO:0009259,GO:0009261,GO:0009987,GO:0016311,GO:0016462,GO:0016787,GO:0016788,GO:0016791,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0030145,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0034656,GO:0036094,GO:0042454,GO:0042578,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0046049,GO:0046050,GO:0046131,GO:0046133,GO:0046135,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0046914,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","S"
"chromosome","PPGIJJGB_03725","truD",2065,4069843,4070901,1059,"-","CDS",-0.157382188452736,0.207124885946737,FALSE,FALSE,"uncertain/others","uncertain","[S] Uncharacterized conserved protein   ","GO:0001522,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363",NA,"J"
"chromosome","PPGIJJGB_03726","ispF",2065,4070901,4071377,477,"-","CDS",-4.93739071147222,3.08904011150019e-12,TRUE,TRUE,"uncertain/others","uncertain","[I] 2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase   ","GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008270,GO:0008299,GO:0008610,GO:0008654,GO:0008685,GO:0009058,GO:0009108,GO:0009240,GO:0009987,GO:0016114,GO:0016740,GO:0016772,GO:0016779,GO:0016829,GO:0016849,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0030145,GO:0032787,GO:0042180,GO:0042181,GO:0042802,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046490,GO:0046872,GO:0046914,GO:0050518,GO:0051186,GO:0051188,GO:0070567,GO:0071704,GO:0090407,GO:1901135,GO:1901576,GO:1901661,GO:1901663","ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","I"
"chromosome","PPGIJJGB_03727","ispD",2065,4071374,4072105,732,"-","CDS",0.133438334810665,0.101039789731767,FALSE,FALSE,"nonessential/internal promoter","nonessential/internal promoter","[I] 4-diphosphocytidyl-2-methyl-D-erithritol synthase    ","GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0008685,GO:0009058,GO:0009240,GO:0009987,GO:0016114,GO:0016740,GO:0016772,GO:0016779,GO:0016829,GO:0016849,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0032787,GO:0042802,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046490,GO:0046872,GO:0050518,GO:0070567,GO:0071704,GO:0090407,GO:1901135,GO:1901576","ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130","I"
"chromosome","PPGIJJGB_03728","ftsB",2065,4072098,4072415,318,"-","CDS",-7.75335525693522,1.8306673594851e-09,TRUE,TRUE,"essential","essential","[D] Septum formation initiator   ","GO:0000003,GO:0000910,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0019954,GO:0022402,GO:0022414,GO:0030428,GO:0031224,GO:0032153,GO:0032505,GO:0042802,GO:0043093,GO:0044425,GO:0044464,GO:0051301,GO:0071944",NA,"D"
"chromosome","PPGIJJGB_03729","eno",2066,4072594,4073895,1302,"-","CDS",-10.6470009045047,2.31820949392466e-18,TRUE,TRUE,"essential","essential","[G] Enolase     ","GO:0000015,GO:0000287,GO:0003674,GO:0003824,GO:0004634,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009986,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0032991,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042802,GO:0042866,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046872,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1902494","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","F"
